,Id,Score,ViewCount,Body,Title,AnswerCount,CommentCount,AcceptedAnswerId,OwnerUserId,CreationDate,Tags,ClosedDate,label,length
117,5091,201,35581,"because of the great answers posted around in the site, i'm finally considering to do the switch and move to biblatex. so, the question is what do i have to do? to give the question some focus, assume that i already have a somewhat largish .bib file and a bunch of documents using natbib for my references. what do i have to change in my existing .bib and .tex files? and what about coauthors? would it be reasonably simple to instruct them how to work with the new documents using biblatex? do they have to install new software/packages as well?",What to do to switch to biblatex?,6,3,5105.0,169.0,2010-11-08 12:25:06,<biblatex>,,1,668
118,5223,56,56591,"how can you get the argmin or argmax in latex? two solutions i found are: \underset{x}{\operatorname{argmax}} \declaremathoperator*{\argmin}{arg\,min} any other ideas? [ has_numeric ] http://www.breakthru.altervista.org/?p= has_numeric  [ has_numeric ] http://researchonsearch.blogspot.com/ has_numeric / has_numeric /enter-argmax-argmin-in-latex.html",Command for argmin or argmax?,4,4,5255.0,1128.0,2010-11-11 17:45:09,<math-mode><symbols><math-operators>,,1,553
119,5226,53,4297,"i'm currently writing a user guide containing a lot of keyboard shortcuts. i'm looking for a ""keyboard"" font where single characters or special keys (like tab or backspace) appear like the ""real"" key (i.e. with a box around; hope you get the idea). is there any package available for this or do i have to wrap one of the existing ps/ttf fonts?",Keyboard Font for LaTeX,5,1,5227.0,1784.0,2010-11-11 19:24:11,<fonts><keyboard>,,1,393
120,5228,62,7677,"i'd like to be able to create a tex file that will output multiple pdf files with one compilation. i'm not even sure if this is possible. here is the setup: i am writing dozens of cover letters for job applications, and wish for them to all look ""personalized"". so i defined a function which calls multiple variables, such as the address, name of the institution, open position, etc., and outputs a ""personalized"" cover letter for each function call. the problem is that compilation of the tex file outputs just one file. since i will be submitting all of these files online eventually, i would like each letter to be in its own file. is there a way to do this at the tex level?",Can one TeX file output to multiple PDF files?,8,8,5231.0,1785.0,2010-11-11 19:51:56,<pdf><compiling><jobname>,,1,712
121,5461,138,36881,i'm trying to draw an arrow with a bigger head than normal. is it possible without changing the style of the line itself?,Is it possible to change the size of an arrowhead in TikZ/PGF?,8,5,80090.0,1449.0,2010-11-16 12:33:03,<tikz-pgf><arrows>,,1,133
122,5599,61,5325,"as far as i know, one can create theorem environments using any of amsthm, ntheorem, thmtools and probably more. how should i define my theorem environments? is one package clearly superior? which packages conflict? is there one package that does everything? (for some reason i am using ntheorem but i cannot remember why). for example, thmtools looks like it has some nice features, but i'm afraid of breaking my ntheorem-defined custom environments...","Theorem packages: which to use, which conflict?",3,2,5633.0,215.0,2010-11-18 18:06:23,<packages><best-practices><theorems>,,1,702
123,5894,97,36389,"i would like to be able to set a flag at the beginning of the main flag (say output) that tells if i want to produce a paper document or an electronic document. then i should check this flag to define or not empty pages, hypperref, oneside or twosides, etc. how could i do that ?",LaTeX conditional expression,4,0,5896.0,827.0,2010-11-24 13:00:42,<conditionals>,,1,337
124,5948,62,91279,i'm relatively new to tex but until now i used mostly the beamer class. there i did this: \documentclass{beamer} \title{title} \subtitle{subtitle} \author{name} \date{\today} \begin{document} %content \end{document} and it worked as i would expect but when i use the article class the subtitle does not work. so it seems that a) i got something wrong or b) it's not the right document class. so i ask you guys: how do i use a subtitle in the article class? or which document class should i use for my document? i'm attempting to write a document with  has_numeric  to  has_numeric  pages. it will be a documentation for a programming project so it will contain code snippets and diagrams.,\subtitle doesn't work in article document class,3,0,5951.0,2132.0,2010-11-25 15:04:59,<titles><document-classes><article>,,1,881
125,5959,71,19953,"latex has soul. context, of course, has beautifully marked up ""sharpie"" highlighting, where you can put sweet hightligher under your text for free! in the pictured example, you can see highlights that not only highlight, but that do it with cool edges that look so good, you can smell fumes! the fearless author says he'll show how that was done in another post; this one shows only how to lay down a straight, yellow box. but, it is possible to do word-wrapped highlighting with cool-shapped boxes within context, presumably. the trouble for me is that getting into the context world is steep climb right now, given the state of documentation and the flux of changes, so i need to continue with latex. but the real problem is that now i can't live without the organic-looking highlights of awesomeness in that picture! as i said, non-organic-looking highlights of the ordinary are easy with the soul package: \hl{some awesome text that word wraps fine.} it just taunts me on the page with its straight lines. so, if i sacrifice word wrapping, i can use pgf/tikz and create the following macro: \newcommand\hl[ has_numeric ]{% \tikz[baseline,% decoration={random steps,amplitude=1pt,segment length=15pt},% outer sep=-15pt, inner sep = 0pt% ]% \node[decorate,rectangle,fill=navcolor,anchor=text]{# has_numeric \xspace};% }% which creates something like this: now, my color is too dark and my randomness needs adjusting, but you see that a similar effect could be achieved. my trouble is that i don't understand tex enough to dig into the soul package and add the tikz/pgf goodness that it so sorely needs. so, i leave it to you guys. anyone want to tackle this? or is it yet another piece of fruit, just a touch out of reach, that shall have to wait until context settles down?",Cool Text Highlighting in LaTeX,5,6,6029.0,659.0,2010-11-25 17:13:13,<tikz-pgf><highlighting>,,1,2358
126,6333,74,24154,"i am looking for a grammar-checking tool, i.e., something that checks for mistakes such as ""two dog"" or ""a books"". it has to work on linux (ubuntu). also, since that i use macros to generate some of the prose, it has to somehow work with latex. i don't believe that such checkers are latex-aware, to it has to work with some compilation product of latex: dvi or pdf. if you suggest a grammar checker that checks plain text, please explain how to you extract the text. catdvi does a nice job, but it leaves some garbage, like page numbers.",Grammar-checking tool for use with LaTeX?,11,5,6552.0,1527.0,2010-12-01 15:10:03,<linux><spelling><grammar><proofreading>,,1,572
127,6388,52,2925,"i would like to scale my tikzpicture to exactly (or a proportion of) the \textwidth of course i could play with the [scale= has_numeric . has_numeric ] option until i found the right value, but i assume there must be an easier way. how to get a properly scaled (the fonts still must be correct) tikzpicture with an exact width.",How to scale a tikzpicture to \textwidth,4,3,6391.0,459.0,2010-12-02 07:39:21,<tikz-pgf><margins><scaling>,,1,399
128,6676,73,7683,"the first time i saw the pstricks' 3d galleries, i immediately felt in love with it. i have spent much time to learn and use it. in this forum, i see many people using tikz. i have not used tikz yet. but now i am confused why there are so many people discussing tikz rather than pstricks. probably there are special things, in tikz, that surpass featurs offered by pstricks. learning new thing really takes time and need hard effort. so is it worth investing time in learning tikz even though i already know pstricks? or should i leave pstricks and migrate to tikz?",What are the advantages of TikZ/PGF over PSTricks?,11,7,6700.0,2099.0,2010-12-07 10:27:25,<tikz-pgf><pstricks>,,1,749
129,6967,66,4168,"i need two bib-like sections: a ""references"" giving works explicitly cited in my text, and a ""bibliography"" (or ""further reading"" if you prefer) giving everything from my bibfile that didn't already appear in ""references"". the first is of course completely standard, but the second... i'm stumped. further loose constraints: i'm somewhat committed to biblatex and the biblatex-apa style. but i'll happily accept an answer not related to them if there's any chance i can adapt it.","How to split bibliography into ""works cited"" and ""works not cited""?",1,2,6977.0,2423.0,2010-12-12 16:22:19,<biblatex><subdividing>,,1,533
130,7032,68,31103,"i'm trying to make some good-looking numbers in a circle, using the simple command: \textcircled{ has_numeric } however, the circle is misaligned vertically with the number, and look a bit sloppy: any suggestions how can i adjust the vertical alignment so that the numbers look more centered w.r.t to the circles? or, if that's not an option, what other ways to achieve the same results are possible? i will use those only for numbers, and in very few places, so manual adjustment per glyph is an option. i'm using pdflatex with computer modern, if that matters.",Good way to make \textcircled numbers?,10,5,8473.0,711.0,2010-12-13 09:25:54,<tikz-pgf><symbols><circles>,,1,755
131,7453,133,5648,i see that the code in many packages and examples contains percent signs % at the end of (many) lines. what are they used for? do they affect the parsing of those lines?,What is the use of percent signs (%) at the end of lines?,4,1,7459.0,1371.0,2010-12-20 14:30:02,<macros><symbols><sourcecode><syntax><comments>,,1,194
132,7742,72,7739,"to make a professional book layout, many people suggest to use either koma-script or memoir. let me know the strengths and weaknesses of each please.",What are the strengths and weaknesses of KOMA-Script and memoir?,5,6,,2099.0,2010-12-25 19:39:19,<koma-script><memoir>,,1,248
133,7953,51,17748,"i'm compiling one pretty simple latex file with few dozen of pgfplots. now, i can compile part by part, but am unable to compile it all at once. i really need good precision for all those plots (noise plots) and would like to avoid decimating graphs more. when i run compile, i get this error message: [...] tex capacity exceeded, sorry [main memory size= has_numeric ]. is there a way to avoid this message somehow? how am i supposed to use pgfplots if i can't plot couple dozen of figures with it without having tex overloaded? how to expand tex memory size, please?","How to expand TeX's ""main memory size""? (pgfplots memory overload)",5,0,7965.0,,2010-12-30 03:58:31,<graphics><tex-core><pgfplots>,,1,705
134,8308,56,77156,"a few years back, i used to use latex for writing reports and such, and i really liked the look of them. however, nowadays i am forced to use ms word to write my reports, but that does not hinder me from playing around with the document layout. when i see a document typeset using latex, i can often immediately spot it, i'm assuming that is because there is a nice default document template. what types of setting in ms word  has_numeric / has_numeric  (fonts, margins, letter spacing etc.) would allow my documents to look similar to default latex documents?",Make MS Word document look like it has been typeset in LaTeX,12,9,,2788.0,2011-01-05 09:54:24,<formatting><typography><msword><word-to-latex>,,1,604
135,8351,263,35369,many tex “hacks” begin with \makeatletter and end with \makeatother. what do these commands do?,What do \makeatletter and \makeatother do?,1,6,8353.0,83.0,2011-01-05 20:29:53,<macros><catcodes>,,1,133
136,8411,65,10966,"i've been reading about biblatex more and more on here. what is the difference between it and bibtex? why should i switch to biblatex? seeing the documentation doesn't seem too mature (or accessible - i couldn't find any introduction without downloading the whole package), i thought i would ask here. i am currently using latex and i compile my documents with pdflatex, if that makes any difference.",What is the difference between bibtex and biblatex?,1,2,8416.0,10.0,2011-01-06 18:54:00,<bibliographies><bibtex><biblatex>,,1,445
137,8413,55,38391,i thought that pstricks package was not possible to use in pdflatex but the user dima claims otherwise. how can i force pdflatex to use pstricks then?,How to use PSTricks in pdfLaTeX?,3,0,8415.0,749.0,2011-01-06 19:14:28,<pdftex><pstricks>,,1,304
138,8625,118,197690,"i have a problem when a lot of figures are in question. some figures tend to ""fly around"", that is, be a paragraph below, although i placed them before that paragraph. i use code: \begin{figure}[ht] \begin{center} \advance\leftskip-3cm \advance\rightskip-3cm \includegraphics[keepaspectratio=true,scale= has_numeric . has_numeric ]{slike/visina8} \caption{} \label{visina8} \end{center}\end{figure} to place my figures. how can i tell latex i really want the figure in that specific place, no matter how much whitespace will be left? also, for the same reason i believe, \newpage doesn't work :( i put it before a \subsection, but it remains on current page...",Force figure placement in text,2,3,8633.0,2755.0,2011-01-10 10:54:41,<floats><positioning><captions>,,1,773
139,8791,75,12015,"usually i don't mind about latex's compilation speed, because a paper of less than  has_numeric  pages is compiled rather fast. however, i am working on a large document - a report with more than  has_numeric  pages. compilation times are starting to slow me down. i saw the couple of answers here on this topic, but most of my graphics are external and i don't use tikz. in a matter of fact, i'm not sure what's slowing the compilation down, other than the amount of text and required layout. what's your best speeding-tex-up trick, other than externalizing graphics and pre-compiling the preamble? how can i know what's slowing tex down?",Speeding up LaTeX compilation,11,2,8793.0,1527.0,2011-01-12 10:01:06,<compiling><performance>,,1,683
140,8936,57,106485,i have a long equation but long enough to occupy two lines. i want to break it to improve readability. how can i break it? \begin{equation} f = \{f_{x} \in f_{c} : (|s| > |c|) \cap (minpixels < |s| < maxpixels) \cap (|s_{conected}| > |s| - \epsilon) \} \end{equation} i wan to break it in  has_numeric  lines after \cap. but \\ or \n didn't work,How to break a long equation?,4,0,8938.0,2786.0,2011-01-14 11:01:54,<equations><line-breaking>,,1,481
141,9116,75,3652,"i am fed up with the poor quality of the pictures in the papers written by my graduate students and am trying to convince them to use tikz. i know of three ways to begin learning tikz: the tikz & pgf manual, but there is no way to convince them to read it — it is just too long. tikz pour l'impatient. at  has_numeric  pages, it is still above their threshold for manuals, and it is in french, which most of them do not read comfortably. a very minimal introduction to tikz ( has_numeric  pages, including examples), which i wrote hoping it would be short and direct enough? it is aimed at economists and tries to present the smallest possible number of techniques one would need to be functional. this leads me to three questions: are there other resources of which i am not aware? can you see any forgotten indispensable features of tikz in my document? what are the best ways to make manuals and guides visible to people for whom they would be useful?",What is the minimum one needs to know to use TikZ?,6,7,,1979.0,2011-01-17 06:12:50,<tikz-pgf><documentation><learning>,,1,1284
142,9363,338,411050,"how does one insert a ""\"" (backslash) into the text of a latex document? and how does one insert a ""~"" (tilde)? (if you insert \~, it will give you a tilde as an accent over the following letter.) i believe \backslash may be used in math formulae, but not into text itself. lamport's, kopka's, and mittelbach's texts have said as much (but no more), and so left me hanging on how to get a backslash into regular text.",How does one insert a backslash or a tilde (~) into LaTeX?,9,1,9365.0,1744.0,2008-11-02 03:06:40,<symbols>,,1,506
143,9386,54,6822,"in the pgf/tikz manual, sometimes i see the option right of=somenode instead of right=of somenode. they look very similar, but the effects are different. the distance between nodes positioned with the latter option is boundary-to-boundary, as stated in the manual. however, with the first option, it seems that the distance is shorter. i couldn't find any explanation of the first option in the manual. my question is: what is the difference between the two options? is there any explanation in the manual that i missed?","Difference between ""right of="" and ""right=of"" in PGF/TikZ",1,1,9391.0,3048.0,2011-01-20 23:38:14,<tikz-pgf><nodes><positioning>,,1,575
144,9533,57,12744,"now that xe(la)tex is being increasingly used to deliver nifty documents, i am wondering if any recommendations have been published or discussed about the best combination of font families for mixing serif, sans serif, and monospace. for example, i know that kieran healy uses a nice combination of minion pro, myriad pro, and pragmata (a latex template is available at kjh-vita). likewise, according to the american association of university presses, minion, itc new baskerville and ff scala &  has_numeric . ff scala sans are the top three best fonts, but see top typefaces used by book design winners. i have been playing myself with apple garamond, fontin sans and menlo (apple default monospaced font shipped with os x  has_numeric . has_numeric ), because all are available with any combination of \itshape and \bfseries (as described in the xetex companion). so my question is just: what would you recommend as pretty looking and freely available fonts for typesetting a tex or latex document? ideally, this should allow to use mathematical expressions as well. (one response per post please)","What best combination of fonts for Serif, Sans, and Mono do you recommend?",9,9,9588.0,2580.0,2011-01-23 10:45:07,<fonts><xetex><typography>,,1,1393
145,9559,195,32633,"recently i have learned how to draw simple stuff with tikz. i really like it. now i wonder if it is possible to draw with tikz on a image. instead of pasting a image in illustrator and adding some vectors to point something in the picture i would like to do it using tikz. is it possible? for example, on a picture of a computer (png,etc) i would like to draw some arrows and labels saying ""keyboard"", ""monitor"", etc.",Drawing on an image with TikZ,4,1,9561.0,2786.0,2011-01-23 17:08:32,<tikz-pgf><graphics><diagrams>,,1,446
146,9681,52,21057,"what i am up to is to write some exercises dealing with logical formulas for my students, like: and the students should draw these formulas on venn diagrams. at the end of the lesson, i really would like to print the correct answer for them. i found a great resource on a forum thread at latex-community.org, which helped me a lot to make up some venn diagrams with tikz, but have some problems with visualizing complements, like ~a. a simple, modified version of the tex file found on the forum linked above, can be seen below, which produces the following expression: \documentclass{letter} \usepackage{tikz} \def\firstcircle{( has_numeric : has_numeric .75cm) circle ( has_numeric .5cm)} \def\secondcircle{( has_numeric : has_numeric .75cm) circle ( has_numeric .5cm)} \def\thirdcircle{( has_numeric : has_numeric .75cm) circle ( has_numeric .5cm)} \begin{document} \begin{tikzpicture} \begin{scope} \clip \secondcircle; \fill[cyan] \thirdcircle; \end{scope} \begin{scope} \clip \firstcircle; \fill[cyan] \thirdcircle; \end{scope} \draw \firstcircle node[text=black,above] {$a$}; \draw \secondcircle node [text=black,below left] {$b$}; \draw \thirdcircle node [text=black,below right] {$c$}; \end{tikzpicture} \end{document} which looks like: could anyone please help me out plotting/defining some expressions dealing with complements? a nice example could be: that should look like: (image from wikipedia) i do not insist on the red color :) i would like to use the simplest possible solution, as i would like to mass generate the exercises with the help of r. so any suggestion dealing with gnuplot, r or any other opensource packages is welcome. thank you! update ( has_numeric / has_numeric / has_numeric ): added details based on answers. thank you @leo liu, you helped me a lot! i modified a bit the code you suggested to be able to color the area outside of the two circles also (in the h universe), but have no idea how to set a background to that polygon also. the code: \begin{tikzpicture}[fill=gray] % left hand \scope \clip ( has_numeric , has_numeric ) rectangle ( has_numeric , has_numeric ) ( has_numeric , has_numeric ) circle ( has_numeric ); \fill ( has_numeric , has_numeric ) circle ( has_numeric ); \endscope % right hand \scope \clip ( has_numeric , has_numeric ) rectangle ( has_numeric , has_numeric ) ( has_numeric , has_numeric ) circle ( has_numeric ); \fill ( has_numeric , has_numeric ) circle ( has_numeric ); \endscope % outline \draw ( has_numeric , has_numeric ) circle ( has_numeric ) ( has_numeric , has_numeric ) node [text=black,above] {$a$} ( has_numeric , has_numeric ) circle ( has_numeric ) ( has_numeric , has_numeric ) node [text=black,above] {$b$} ( has_numeric , has_numeric ) rectangle ( has_numeric , has_numeric ) node [text=black,above] {$h$}; \end{tikzpicture} and the image generated: i will also look for even odd rule in the near future which does not make sense for me at the moment but looks really simple and promising!",How to draw Venn diagrams (especially: complements) in LaTeX,7,3,9682.0,2878.0,2011-01-25 17:05:43,<tikz-pgf><gnuplot><r><logic><venn-diagrams>,,1,3826
147,9796,62,21790,is there a simple way to add todo notes to latex documents ? i would like to have these notes in red in the generated pdf and a simple syntax to write them.,How to add todo notes?,7,1,9797.0,3182.0,2011-01-27 13:27:17,<todonotes>,,1,184
148,9961,75,6022,"(strictly speaking, this is a question about xelatex and the xcolor package but i’m assuming that the issue is actually with the color model of pdf.) i’m having the problem that colours in my pdf don’t match. for example, i screen grabbed a colour value as rgb, declared it in my document and the resulting colour was completely different. to illustrate: both colours were grabbed off the screen – on the left, from the pdf generated by xelatex. on the right, the original colour whose rgb value i tried using in latex (in case my issue isn’t clear: the colours on top are differnt, yet they have the same hsb values). so i thought that perhaps rgb doesn’t map without loss to whatever colour model pdf used and tried the obvious alternative – cmyk, which, after all, is often used in print (right?). again, the colours are off, but now less perceptibly. another example (this time using cmyk values): the colour is supposed to have the cmyk value ( has_numeric . has_numeric ,  has_numeric . has_numeric ,  has_numeric . has_numeric ,  has_numeric . has_numeric ). i have declared the colour in my code as follows: \definecolor{primary}{cmyk}{ has_numeric . has_numeric , has_numeric . has_numeric , has_numeric . has_numeric , has_numeric . has_numeric } the bottom half of the picture is created by tikz. the top half is actually an eps that i included via includegraphics. the eps was created in inkscape. neither of the above colours has the correct cmyk value when examined with a colour picker: the top is ( has_numeric . has_numeric ,  has_numeric . has_numeric ,  has_numeric . has_numeric ,  has_numeric . has_numeric ). the bottom is ( has_numeric . has_numeric ,  has_numeric . has_numeric ,  has_numeric . has_numeric ,  has_numeric . has_numeric ). (incidentally, when i try to enter the “correct” cmyk value in inkscape, it “auto-corrects” my value to some other value. wut?) now, this mightn’t seem like a tex related question at all. but, long story short, how can i reliably reproduce colours in pdflatex/xelatex? i know that the issue is confounded by the fact that png (which is the format of the above screenshots) uses an own colour model and so the screen shots may look different on your pc than on mine. but since i pasted the colours into the same image, i think that the difference should be preserved.",PDF colour model and LaTeX,1,19,9973.0,42.0,2011-01-31 15:37:37,<pdf><color>,,1,2439
149,10181,66,46712,"maybe this is an easy one, but i struggled with this now too long :) i want to have a footnote in a caption of a figure, see the example. \begin{figure}[!ht] \caption{a figure caption\footnote{where i got it from}} \label{somelabel} \begin{center} \pgfuseimage{...} \end{center} \end{figure} the compilation error reads as follows ! argument of \@caption has an extra }. \par l. has_numeric  ...i got it from}} the actual tex code for my figure with the answer of leo \pgfdeclareimage[width=6cm]{aba.medcenter}{aba.medcenter} \begin{figure}[!ht] \begin{minipage}{\textwidth} \caption[medcenter monthly medication system]{medcenter\textsuperscript\textregistered monthly medication system\footnote{quelle bild: http://www.amazon.com/dp/b000rzpl0m}} \label{aba.medcenter} \begin{center} \pgfuseimage{aba.medcenter} \end{center} \end{minipage} \end{figure} leads to the error ! latex error: command \itshape invalid in math mode. in the same line. if i comment out the foot note, everything compiles fine. \textsuperscript\texttrademark isn't the problem, too.",Using \footnote in a figure's \caption,10,0,10185.0,1125.0,2011-02-03 15:29:57,<floats><footnotes><captions>,,1,1459
150,10574,74,10396,"\includegraphics cannot handle filenames that contain more than the one dot, separating the filename from the extension. apparently it uses everything after the first dot as extension and then, of course, complains about an unknown graphics extension. this is annoying as i very often have filenames that contain parameter values, e.g. plot_a0.4_b0. has_numeric .pdf. is there a way to teach latex to interpret only the string behind the last dot as extension?",\includegraphics: Dots in filename,5,0,10575.0,1442.0,2011-02-08 10:03:55,<graphics><punctuation><file-lookup>,,1,518
151,10682,80,7314,"how do i suppress the ""in: "" before the journaltitle? like so: in: journal of applied physics","Suppress ""In:"" biblatex",2,1,10686.0,791.0,2011-02-09 15:25:20,<biblatex><bibliographies>,,1,197
152,10684,76,19891,what is the best way to globally change the amount of vertical space between items in list environments?,Vertical space in lists,4,0,10689.0,206.0,2011-02-09 15:31:20,<spacing><lists>,,1,125
153,11095,67,7694,"i'm looking after a macro to write the (la)tex logo (with parentheses), i.e. something similar to \tex, \latex, but where the output includes ()'s.",How to write (La)TeX (with parentheses) [or any other TeX-related logo],3,11,11097.0,3172.0,2011-02-14 21:39:14,<macros><latex-project><logos>,,1,185
154,11123,56,15340,"if i create just a basic hello.tex file an compile it using pdflatex hello.tex the pdflatex program is creating a plethora of file which is a little annoying. currently it writes all those files about which i really don't care: hello.aux, hello.log, hello.nav, hello.out, hello.snm, hello.toc is there a way to tell pdflatex to only write hello.pdf if the build is successful ? if not, can i specify the output directory of those files ? maybe i could just write them in /tmp.",Prevent pdflatex from writing a bunch of files,13,4,11125.0,3605.0,2011-02-15 13:35:10,<auxiliary-files>,,1,662
155,11542,59,17767,"i am trying to put two subscripts at the left and right of a character. for example, something like: _{t} p_{x} where p is in the middle. how do you do this?",Left and right subscript,5,5,,3706.0,2011-02-20 01:12:12,<subscripts>,,1,185
156,11866,90,15837,"i need to convert my latex documents into png. the problem is, i also need the resulting image to be as short as possible (height-wise). i've tried latex followed by dvipng, but the result is always the size of a page. for instance, take a .tex file containing: \documentclass{article} \begin{document} hello. this is a test. \begin{equation} l =  has_numeric  \end{equation} \end{document} if i compile it with latex, and then run dvipng, i get a png file that's the size of a full page. what i need is for the png file to be only as tall as needed for everything to fit. so the image would end immediately after the equation. the image still needs to have full width (because of the equation numbering). is there a way to achieve that?",Compile a LaTeX document into a PNG image that's as short as possible,8,8,11880.0,1074.0,2011-02-23 18:20:15,<graphics><formatting><conversion><scaling>,,1,973
157,12175,67,4734,suppose that i moved from bibtex to biblatex. with bibtex i just copied the content of .bbl file into final version of my paper before submitting it to a journal. what should i do at same stage having .bbl file produced by biblatex? it is of quite different format.,Biblatex: submitting to a journal,2,2,12185.0,3831.0,2011-02-27 03:29:11,<bibtex><biblatex>,,1,329
158,12668,94,11292,"i'm interested in writing packages for tex/latex/xelatex. i googled around, but all i found was guides or tutorials about how to prepare documents using latex. i want to know how latex works and how to change it or add new things to it. which book/guide/tutorial is the most useful source to learn latex programming? is there official documentations around latex development? (i couldn't find development scm on official site. is source code private?)",Where do I start LaTeX programming?,3,2,27589.0,2035.0,2011-03-04 17:41:53,<programming><latex-project><package-writing><documentclass-writing><tutorials>,,1,480
159,12672,67,6961,"i've read a couple of questions recently about tabular environments, and it seems there's a whole bunch of packages that do stuff in this field. i'd really like a summary of what each package does, and which conflict. for example a quick google (plus my memory) got me tabularx, booktabs, multirow, collcell, array, mdwtab, longtable, supertabular... which should i be using for what purposes? and more importantly, which conflict? [should this be cw? one package per answer sort of thing?]",Which tabular packages do which tasks and which packages conflict?,2,5,12673.0,215.0,2011-03-04 18:04:25,<tables><big-list>,,1,684
160,12703,61,82376,"i would like to create a table with some columns' width specified, while the text in those columns should be centered both horizontally and vertically. i found out that \usepackage{array} \begin{tabular}{| c | c | m{5cm} |} vertically centers the text in the last column, but justifies it horizontally (like text in normal paragraphs). update: with jake's method, it seems both \\ and \hline cause an error. how to fix it?",How to create fixed width table columns with text raggedright/centered/raggedleft?,2,0,12712.0,3970.0,2011-03-05 09:35:17,<tables><horizontal-alignment><width>,,1,543
161,12773,55,48446,"what is the difference between ( and \left( in latex? sometimes, when the content is small, it does not seem to matter which pair i use. what is the best practice when it comes to which parentheses use?","""("" or ""\left("" parentheses?",4,1,12793.0,3622.0,2011-03-06 15:12:12,<math-mode><best-practices><brackets>,,1,256
162,12806,238,39750,"suppose i've just made the switch to biblatex. i have chosen one of the built-in styles (numeric, alphabetic, authoryear, authortitle, verbose) or of the custom styles available at ctan, and i've figured out how to sort/compress citations. the bibliography and the in-text-citations look approximately like i want, but need to be tweaked. i've taken a look at the biblatex documentation for advice, but it is somewhat daunting. how do i get started? to add some focus, customization in the following areas would come in handy: suppressing of specific bibtex fields (e.g., publisher); formatting of fields for specific entry types (e.g., titles of articles not inside quotation marks); formatting of citation postnotes (i.e., getting rid of ""p.""/""pp.""); spacing and punctuation in the bibliography (e.g., commas instead of periods as unit separators); order of first names and last names of authors/editors in the bibliography; order of certain fields in the bibliography (e.g., swapping location and publisher); language-specific terms (e.g., replacing ""references"" with ""works cited""). finally, assuming that i'll want to use my style adjustments in a multitude of documents: where do i put the relevant macro stuff?",Guidelines for customizing biblatex styles,1,0,13076.0,510.0,2011-03-06 21:10:56,<biblatex>,,1,1582
163,13067,99,41224,i normally use \usepackage[utf8]{inputenc} for my latex document but on this site i saw a lot of code with \usepackage[utf8x]{inputenc}. what are the differences between the  has_numeric  options ? is there one of the option obsolete and which one should i use ?,utf8x vs. utf8 (inputenc),5,0,13070.0,3172.0,2011-03-09 16:33:58,<unicode><best-practices><input-encodings>,,1,320
164,13187,81,3542,"several times now i have inadvertently lost the .tex file that generated a pdf file with pdflatex. given what i know of the internal structure of pdf files, it should be possible to embed a text file containing the original latex file into the pdf file so that it can be extracted later. i am aware of no technology for doing this, but perhaps you are. does anybody have something like this?",Is there some way to embed LaTeX source code in a PDF file?,3,5,13218.0,2562.0,2011-03-10 21:13:41,<pdf><embedding><source><attachfile>,,1,433
165,13370,65,22999,"i'm fairly new to tex and latex, having been drawn in by the big idea — creating a document programmatically. however, my experience of tex (and its libraries — latex, context, …) has been almost entirely unpleasant. my impression is that tex (etc.) is essentially a pile of undocumented macros (where even are functions?) in an unparsable syntax (i am told it's turing-complete), that very often collapses (most error messages have a mysterious origin), with shaky support for modern frameworks (i have to read a paper on font naming schemes to find how to apply helvetica?), and no serious opportunity for actual programming (as opposed to braindead markup), with a confusingly fragmented codebase (which binary, distribution, library should i use, and how do they interact?). given that the big idea is a laudable one, and that tex and friends are far from an ideal implementation of it, i'd like to know: why it is that, within the problem domain of programmatic document formatting, tex is the only serious player? does no-one have an idea of how do to this better? what would tex look like if we were to design it from scratch? (note: i'm not looking for a flame war; i'm looking for genuine answers.)","Why are there no alternatives to TeX, or, why is TeX still used?",8,19,13391.0,4173.0,2011-03-14 11:41:14,<tex-core><latex-project>,2011-03-14 20:09:01,1,1348
166,13509,121,35973,"is there a 'biblatex in a nutshell' guide out there? i'd like if someone explained to me the essentials on how to use biblatex (what lines i have to write in my document, which files i have to have, how many times and what i have to compile), so then i can go to http://www.ctan.org/tex-archive/macros/latex/exptl/biblatex/doc/biblatex.pdf to customise it further.",biblatex for idiots,7,1,13513.0,704.0,2011-03-15 13:42:39,<biblatex>,,1,497
167,13625,65,21915,"on this question a comment by martin h says, that one should forget about the subfigure and subfig packages and use subcaption. as subfig replaces subfigure, no argument there. i am currently using subfig for displaying my subfigures and quite content with it. so i am wondering, what the advantages of using subcaption instead would be or if and why the use of subcaption is generally preferable to subfig.",subcaption vs. subfig: Best package for referencing a subfigure,3,0,13631.0,3735.0,2011-03-16 13:48:20,<floats><cross-referencing><captions><subfloats><subcaption>,,1,689
