,Id,Score,ViewCount,Body,Title,AnswerCount,CommentCount,AcceptedAnswerId,OwnerUserId,CreationDate,Tags,ClosedDate,label,length
93,3094,84,8703,"Currently I use pdflatex to process my documents, but I want to be with the cool kids and switch to XeTeX or LuaTeX. My documents are moderately multilingual (main text in portuguese or english, quotations and references in english, german, french, russian and greek), but nothing that pdflatex can't handle with some effort. I just want to get rid of the cruft and be able to use OpenType fonts. So, is there any drawback of XeTeX/LuaTeX that should stop me from switching right now? My main concern is math typesetting, as there's usually more math than text in my documents =) The only issue I am aware is that their support for microtype is incomplete.",Drawbacks of XeTeX/LuaTeX,8,3,3099.0,1035.0,2010-09-15 04:10:02,<xetex><luatex>,,1,716
94,3243,55,17884,In the papers I read the caption in figure floats is placed below the figure and in table floats the caption is placed above the table. I recognize that this is a common style that a lot of people recommend. But what is the reason behind this difference?,Why should a table caption be placed above the table?,4,0,3253.0,929.0,2010-09-18 21:44:21,<tables><graphics><floats><captions><positioning>,,1,298
95,3393,81,15032,I have been using LaTeX for five years now and have been using PDFLaTeX ever since. I find it hard to monitor the progress of LaTeX development. Recently there is a lot of talk about XeTeX. What is that exactly? Does it make sense to switch to it?,What is XeTeX exactly and why should I use it?,3,4,3394.0,1183.0,2010-09-23 07:01:27,<xetex>,,1,263
96,3415,55,36226,"Lets say I have something like: \[ Let x = number of cats \] (This is a contrived example, but pretend we are actually inside a long align environment block...) ""Let"" and ""number of cats"" need to be written like normal text, while x= needs to be math type text. I've seen this: \[ \mbox{Let } x = \mbox{ number of cats} \] and this: \[ \textrm{Let } x = \textrm{ number of cats} \] They seem to produce equivalent output, but I'm not sure which is the ""correct"" one. Also, they are not ideal in that the extra space needs to be placed inside the text mode block, otherwise it is ignored as math mode and butts the text right up against the math. Ideally there would be some command which allowed embedding text into an equation, which correctly inserted leading and trailing space around the block as required without adding space inside the text block. How does one do that ""correctly""?","What is the ""correct"" way of embedding text into math mode?",3,0,3418.0,192.0,2010-09-23 17:59:16,<math-mode>,,1,1123
97,3587,91,111251,I'm looking to cite a number of web pages using bibtex and I was wondering if there was a specific template of the form @ for doing that. If you could use the following website as an example that would be great has_links,How can I use BibTeX to cite a web page?,5,2,3608.0,1332.0,2010-09-29 17:13:12,<bibtex>,,1,467
98,3782,59,99919,"I am having the following equation: \begin{equation} Q(\lambda,\hat{\lambda}) = -\frac{1}{2} P(O \mid \lambda ) \sum_s \sum_m \sum_t \gamma_m^{(s)} (t) \left( n \log(2 \pi ) + \log \left| C_m^{(s)} \right| + \left( \mathbf{o}_t - \hat{\mu}_m^{(s)} \right) ^T C_m^{(s)-1} \left(\mathbf{o}_t - \hat{\mu}_m^{(s)}\right) \right) \end{equation} which does not very well fit on one line. How can I split this over two lines? What I have in mind is that I specify the splitting place, and that the first line is left aligned and the second line right aligned to make clear that it is still the same equation. The linebreak \\ does not work.",How can I split an equation over two lines,4,1,3785.0,459.0,2010-10-05 12:01:05,<math-mode><equations><line-breaking><breqn>,,1,738
99,3802,63,38678,"I would like to add to all my bibliography items a DOI (Digital Object Identifier) link or a link to a download location. How can I do this with the natbib / BibTeX / hyperref combination? Currently I am using the plainnat style, but I'm willing to change that.",How to get DOI links in bibliography,6,10,3803.0,459.0,2010-10-06 06:58:50,<bibtex><hyperref><natbib><doi>,,1,329
100,3819,86,31971,"This may or may not be a real TeX/LaTeX question but rather a general question on punctuation: How are the different dashes - ""-"", -- ""–"" and --- ""—"" supposed to be used?",Dashes: - vs. – vs. —,5,3,3821.0,271.0,2010-10-06 16:28:57,<punctuation><typography>,,1,237
101,3910,65,2696,"I'm an on and off user of LaTeX so I'm not familiar with every package out there. Having said that, whenever I use LaTeX and need to accomplish a certain goal (i.e. has_links ), I search around and find some kind of solution that involves a package that I didn't know about. I think that's great, I learn something new, and it goes in my template file. Every now and then, though, my search comes up with a package that, after much wrangling, I find out that it's obsolete. An example of this is just recently I came across the subfigure package and wanted to try it out. Soon after I found out from here that it has become has_links . I usually keep my TeX up-to-date because I like keeping up with new XeLaTeX features. My question is, is there a map or timeline of what TeX packages should be avoided because there are better ways of doing things? An idea I have is some kind of list of all packages split by what they accomplish, then cancelling out packages whose features are incorporated into and improved upon by newer packages. Edit: another example is lscape versus pdflscape. The latter implements rotating pages in the final PDF not just for pdftex but also for other drivers such as xetex. The only way I found out about this was Googling latex lscape rotate xelatex , for which the second link leads to the has_links (PDF). Great answers so far. I'll check them out and see which one works best for me. Edit 2: Turns out that my question is a bit of a dupe in the sense that a great answer came up on an unrelated question. The nag package has_links . Gotta try it!",How to keep up with packages and know which ones are obsolete?,6,1,3916.0,1051.0,2010-10-08 13:42:13,<packages><best-practices><obsolete>,,1,2175
102,4118,108,32424,"If I want to use abbreviations for second, third and so on in my LaTeX documents, I am currently doing this: 2$^{nd}$ which seems unsatisfactory. Is there a macro I'm missing? I'm sure I could define one myself, and it would be fairly easy. But this looks like something that should already have been covered...","What's the quickest way to write ""2nd"" ""3rd"" etc in LaTeX?",6,0,4119.0,215.0,2010-10-14 10:45:17,<formatting><numbering><superscripts>,,1,336
103,4145,90,22588,"I often have to write up reports based on the analysis of some data. I use R to analyse the data and export tables, figures, and text. This is then included into a LaTeX document either using input or Sweave ( has_links ). However, when I collaborate with others, I sometimes need to provide a document in Open Office / MS Word format. Question: Thus, assume the simplest scenario I have a LaTeX document with text, tables, and figures I need to export this reliably into Open Office or MS Word format: this includes mathematical formulas, table formatting, and quality figures) I don't need to go back from MS Word to LaTeX What is a reliable, efficient, and preferably free process? Initial Thoughts: Export to HTML, has_links LaTeX - LyX - ODF Use odfWeave has_links that deals with some specific issues associated with LaTeX to Open Office conversion has_links I was hoping that there is an expert out there who has worked out a good system already.",Workflow for converting LaTeX into Open Office / MS Word Format,14,10,,151.0,2010-10-15 03:22:10,<conversion><r><msword><open-office>,,1,1721
104,4216,68,15357,"I like to use $:=$ for ""is defined to be equal to"", but this is never typeset with the symmetry one would like, as the colon is always too low relatively to the equals sign. Is there any way of getting this to appear correctly?",How to typeset $:=$ correctly?,8,9,4217.0,1504.0,2010-10-17 11:02:05,<math-mode><symbols><relation-symbols>,,1,252
105,4239,84,8729,"There are various measurement units that one can use (such as pt, mm, in, em, ex etc.) for specifying lengths and heights. For font-based units (em and ex) the actual spacing will vary slightly depending on the font. For the other types of units the spacing is fixed at the given measurement. Is it better to prefer some of these units over others in certain situations? For example, is the ""em"" unit better than a fixed measurement when specifying lengths for indenting text eg. when setting xleftmargin, and xrightmargin in the listings package. When would you use the ""ex"" unit for specifying heights? I imagine fixed units should always be used when setting page margins. So, I guess what I am asking is, what are the guidelines for deciding which measurement units to use?",Which measurement units should one use in LaTeX?,3,0,4244.0,483.0,2010-10-17 22:26:41,<best-practices><unit-of-measure>,,1,821
106,4302,75,8061,"Writing ""C++"" in plain text results in an ugly setting, as the '+' signs are too big and too spaced: I've seen around the web several marcos for typesetting the ""C++"" symbol, ranging from mild kerning to shrinking, raising and lowering the '+' signs. What is your version of a \cpp{} macro?","Prettiest way to typeset ""C++"" (cplusplus)?",6,3,4304.0,1527.0,2010-10-19 13:16:28,<formatting><symbols><kerning>,,1,431
107,4338,71,29837,"I was wondering which is the correct way to scale a tikzpicture. I tried with \begin{tikzpicture}[scale=0.50] but what I obtain is that distances between elements are scaled but not their sizes or text size too. It's like if the picture collapses on itself, without correctly scaling (as I would imagine, like having a zoom factor) Am I missing something? Should I use a different command or what?",Correctly scaling a tikzpicture,3,0,4340.0,1184.0,2010-10-20 16:58:00,<tikz-pgf>,,1,495
108,4386,57,2439,"I would like to define a *'d version of a command, something like \newcommand{\foo}{blah} \newcommand{\foo*}{blahblah} If I try to do this, LaTeX complains that I'm trying to redefine \foo , so I guess I need to do something special to handle *s. But what?",Defining starred versions of commands (* macro),3,0,4388.0,490.0,2010-10-21 14:28:33,<macros><starred-version>,,1,338
109,4425,63,3716,"I like having my hyperref hyperlinks a different colour, so it's obvious that they are links. But when I print a copy of the PDF, I don't want the links to be coloured, because you can't click them, so it doesn't matter and it's distracting. Other than just having a separate ""for printing"" version of the PDF where I turn off the hyperlinks, is there a way to have the printed version come out without the coloured links?","Is there a way to have coloured hyperref hyperlinks in the PDF, but have them print ""as if"" they were black?",2,0,4428.0,215.0,2010-10-22 17:22:22,<hyperref><color><printing>,,1,450
110,4507,62,3886,"This question led to a new feature in a package: has_links The following quote is from James Felici, The Complete Manual of Typography (2003), p. 161: Rivers occur when word spaces stack one above the other in successive lines of type, creating the appearance of fissures running through the text [...]. Rivers are accidents of composition, and software isn't yet smart enough to detect them, much less do anything about them. On the following page, Felici shows an example of a ""mighty river"" running through a paragraph. Below, you'll find the LaTeX code and the pictured output of my (somewhat abridged) recreation of Felicis example. (The layout is chosen so that the effect also occurs if one uses the has_links package with its default settings.) \documentclass{article} \usepackage{mathptmx} \usepackage{microtype} \textwidth 247pt \parindent 23pt \frenchspacing \begin{document} Though the Pearl measures less than 50~miles in total length from its modest source as a cool mountain spring to the screaming cascades and steaming estuary of its downstream reaches, over those miles, the river has in one place or another everything you could possibly ask for. You can roam among lush temperate rain forests, turgid white water canyons, contemplative meanders among aisles of staid aspens (with trout leaping to slurp all the afternoon insects from its calm surface), and forbidding swamp land as formidable as any that Humphrey Bogart muddled through in \emph{The African Queen}. \end{document} So, was Felici right that ""software isn't yet smart enough"" to deal with rivers? Or is this something TeX can handle? And if not TeX, then possibly LuaTeX? EDIT: As rassie pointed out that TeX is Turing-complete, let me clarify that I'm interested in solutions that either already exist or could be implemented with reasonable time and effort.","Avoiding ""rivers"" in successive lines of type",5,9,29007.0,510.0,2010-10-24 15:16:17,<line-breaking><paragraphs><rivers>,,1,2401
111,4519,76,41888,"I cannot remember how to create an invisible character in LaTeX, i.e. I want to put a space the that has the width of a particular character, say `M'. I know there is a command for this, and this is a really dumb question, but my Google fu has failed me.",How do I create an invisible character?,2,4,,376.0,2010-10-24 21:03:42,<spacing><macros>,,1,267
112,4736,127,7890,"So I've read a few times about this, the “moving arguments” and all that. But what does it really mean? Could someone explain in a few words what is going on at the TeX level, what is the difference between these two kinds of commands? Furthermore, when do we need to use \protect and why?",What is the difference between Fragile and Robust commands?,3,1,4747.0,169.0,2010-10-31 08:01:43,<macros><expansion>,,1,314
113,4805,69,44173,"Working on a project, the article we are writing is written by me and someone else. How should I fill the \author ? What about \author{LASTNAME1, FIRSTNAME1 \& LASTNAME2, FIRSTNAME2} ? It doesn't convince me, but it might be correct. Is there any better way to do that? P.S: I'm using the article class and the authors will be shown once with \maketitle{} .",What's the correct use of \author when multiple authors?,1,0,4806.0,1488.0,2010-11-01 21:12:15,<formatting><titles>,,1,470
114,4931,77,3235,"I hope I will not be flamed for this question, but I have been out of the loop for the last five years. Therefore my question is: what do you consider the most important changes to LaTeX in the last five years, or asked differently: if you hadn't used LaTeX those past five years, where would you set priorities to relearn it. The aim is to publish scientific papers in Economics with advanced mathematic typesetting and preferably integration of output from R (so sweave is already on my mind). A small addendum: Which distribution do you prefer? Out of habit I have downloaded MiKTeX, but maybe there is something decisively better out there?",What have been the most important changes to LaTeX in the last five years?,13,3,4932.0,1689.0,2010-11-04 16:12:58,<latex-project><updating>,,1,673
115,4987,100,9754,"In the spirit of a free-form Friday on StackOverflow, I'd like to know if I should consider learning ConTeXt. What got me into LaTeX way back in 1994 was having structural markup that made longer documents easier to write. What got me into XeTeX was being able to use my Mac's fonts just like I could in a word processor. What makes ConTeXt users passionate about it or at least willing to forsake LaTeX? Edit: Thanks for all the answers and great discussion in the comments. The whole page deserves a green check. Success! I am now interested in ConTeXt.",Why should I be interested in ConTeXt?,4,1,4988.0,1402.0,2010-11-05 21:03:13,<context>,,1,605
116,5036,57,39915,"I can't find where I can remove any kind of hyphenation and just have LaTeX just do a line break. edit: Honestly speaking I just don't like to read hyphenation anywhere and that's the only reason why I wanted to remove it. It is a matter of style, probably unexpected in LaTeX. The document has only a summary in a different language and I used the language packages to hyphenate properly.",How to prevent LaTeX from hyphenating the entire document?,4,1,5039.0,1713.0,2010-11-07 05:35:49,<hyphenation>,,1,458
117,5091,201,35581,"Because of the great answers posted around in the site, I'm finally considering to do the switch and move to biblatex . So, the question is what do I have to do? To give the question some focus, assume that I already have a somewhat largish .bib file and a bunch of documents using natbib for my references. What do I have to change in my existing .bib and .tex files? And what about coauthors? Would it be reasonably simple to instruct them how to work with the new documents using biblatex ? Do they have to install new software/packages as well?",What to do to switch to biblatex?,6,3,5105.0,169.0,2010-11-08 12:25:06,<biblatex>,,1,668
118,5223,56,56591,"How can you get the argmin or argmax in Latex? Two solutions I found are: \underset{x}{\operatorname{argmax}} \DeclareMathOperator*{\argmin}{arg\,min} Any other ideas? [1] has_links [2] has_links",Command for argmin or argmax?,4,4,5255.0,1128.0,2010-11-11 17:45:09,<math-mode><symbols><math-operators>,,1,553
119,5226,53,4297,"I'm currently writing a user guide containing a lot of keyboard shortcuts. I'm looking for a ""keyboard"" font where single characters or special keys (like tab or backspace ) appear like the ""real"" key (i.e. with a box around; hope you get the idea). Is there any package available for this or do I have to wrap one of the existing PS/TTF Fonts?",Keyboard Font for LaTeX,5,1,5227.0,1784.0,2010-11-11 19:24:11,<fonts><keyboard>,,1,393
120,5228,62,7677,"I'd like to be able to create a TeX file that will output multiple PDF files with one compilation. I'm not even sure if this is possible. Here is the setup: I am writing dozens of cover letters for job applications, and wish for them to all look ""personalized"". So I defined a function which calls multiple variables, such as the address, name of the institution, open position, etc., and outputs a ""personalized"" cover letter for each function call. The problem is that compilation of the TeX file outputs just one file. Since I will be submitting all of these files online eventually, I would like each letter to be in its own file. Is there a way to do this at the TeX level?",Can one TeX file output to multiple PDF files?,8,8,5231.0,1785.0,2010-11-11 19:51:56,<pdf><compiling><jobname>,,1,712
121,5461,138,36881,I'm trying to draw an arrow with a bigger head than normal. Is it possible without changing the style of the line itself?,Is it possible to change the size of an arrowhead in TikZ/PGF?,8,5,80090.0,1449.0,2010-11-16 12:33:03,<tikz-pgf><arrows>,,1,133
122,5599,61,5325,"As far as I know, one can create theorem environments using any of has_links , has_links , has_links and probably more. How should I define my theorem environments? Is one package clearly superior? Which packages conflict? Is there one package that does everything? (For some reason I am using ntheorem but I cannot remember why). For example, thmtools looks like it has some nice features, but I'm afraid of breaking my ntheorem -defined custom environments...","Theorem packages: which to use, which conflict?",3,2,5633.0,215.0,2010-11-18 18:06:23,<packages><best-practices><theorems>,,1,702
123,5894,97,36389,"I would like to be able to set a flag at the beginning of the main flag (say output ) that tells if I want to produce a paper document or an electronic document. Then I should check this flag to define or not empty pages, hypperref, oneside or twosides, etc. How could I do that ?",LaTeX conditional expression,4,0,5896.0,827.0,2010-11-24 13:00:42,<conditionals>,,1,337
124,5948,62,91279,I'm relatively new to TeX but until now I used mostly the beamer class. There I did this: \documentclass{beamer} \title{title} \subtitle{subtitle} \author{name} \date{\today} \begin{document} %content \end{document} And it worked as I would expect but when I use the article class the subtitle does not work. So it seems that a) I got something wrong or b) it's not the right document class. So I ask you guys: How do I use a subtitle in the article class? or Which document class should I use for my document? I'm attempting to write a document with 50 to 100 pages. It will be a documentation for a programming project so it will contain code snippets and diagrams.,\subtitle doesn't work in article document class,3,0,5951.0,2132.0,2010-11-25 15:04:59,<titles><document-classes><article>,,1,881
125,5959,71,19953,"LaTeX has soul . ConTeXt, of course, has_links , where you can put sweet hightligher under your text for free! In the pictured example, you can see highlights that not only highlight, but that do it with cool edges that look so good, you can smell fumes! The fearless author says he'll show how that was done in another post; this one shows only how to lay down a straight, yellow box. But, it is possible to do word-wrapped highlighting with cool-shapped boxes within ConTeXt, presumably. The trouble for me is that getting into the ConTeXt world is steep climb right now, given the state of documentation and the flux of changes, so I need to continue with LaTeX. But the real problem is that now I can't live without the Organic-Looking Highlights of Awesomeness in that picture! As I said, Non-Organic-Looking Highlights of the Ordinary are easy with the soul package: \hl{Some awesome text that word wraps fine.} It just taunts me on the page with its straight lines. So, if I sacrifice word wrapping, I can use PGF/TiKz and create the following macro: \newcommand\hl[1]{% \tikz[baseline,% decoration={random steps,amplitude=1pt,segment length=15pt},% outer sep=-15pt, inner sep = 0pt% ]% \node[decorate,rectangle,fill=navcolor,anchor=text]{#1\xspace};% }% Which creates something like this: Now, my color is too dark and my randomness needs adjusting, but you see that a similar effect could be achieved. My trouble is that I don't understand TeX enough to dig into the Soul package and add the TiKz/PGF goodness that it so sorely needs. So, I leave it to you guys. Anyone want to tackle this? Or is it yet another piece of fruit, just a touch out of reach, that shall have to wait until ConTeXt settles down?",Cool Text Highlighting in LaTeX,5,6,6029.0,659.0,2010-11-25 17:13:13,<tikz-pgf><highlighting>,,1,2358
126,6333,74,24154,"I am looking for a grammar-checking tool, i.e., something that checks for mistakes such as ""two dog"" or ""a books"". It has to work on Linux (Ubuntu). Also, since that I use macros to generate some of the prose, it has to somehow work with LaTeX. I don't believe that such checkers are LaTeX-aware, to it has to work with some compilation product of LaTeX: DVI or PDF. If you suggest a grammar checker that checks plain text, please explain how to you extract the text. catdvi does a nice job, but it leaves some garbage, like page numbers.",Grammar-checking tool for use with LaTeX?,11,5,6552.0,1527.0,2010-12-01 15:10:03,<linux><spelling><grammar><proofreading>,,1,572
127,6388,52,2925,"I would like to scale my tikzpicture to exactly (or a proportion of) the \textwidth Of course I could play with the [scale=0.5] option until I found the right value, but I assume there must be an easier way. How to get a properly scaled (the fonts still must be correct) tikzpicture with an exact width.",How to scale a tikzpicture to \textwidth,4,3,6391.0,459.0,2010-12-02 07:39:21,<tikz-pgf><margins><scaling>,,1,399
128,6676,73,7683,"The first time I saw the has_links , I immediately felt in love with it. I have spent much time to learn and use it. In this forum, I see many people using TikZ. I have not used TikZ yet. But now I am confused why there are so many people discussing TikZ rather than PSTricks. Probably there are special things, in TikZ, that surpass featurs offered by PSTricks. Learning new thing really takes time and need hard effort. So Is it worth investing time in learning TikZ even though I already know PSTricks? Or Should I leave PSTricks and migrate to TikZ?",What are the advantages of TikZ/PGF over PSTricks?,11,7,6700.0,2099.0,2010-12-07 10:27:25,<tikz-pgf><pstricks>,,1,749
129,6967,66,4168,"I need two bib-like sections: a ""References"" giving works explicitly cited in my text, and a ""Bibliography"" (or ""Further reading"" if you prefer) giving everything from my bibfile that didn't already appear in ""References"". The first is of course completely standard, but the second... I'm stumped. Further loose constraints: I'm somewhat committed to biblatex and the biblatex-apa style. But I'll happily accept an answer not related to them if there's any chance I can adapt it.","How to split bibliography into ""works cited"" and ""works not cited""?",1,2,6977.0,2423.0,2010-12-12 16:22:19,<biblatex><subdividing>,,1,533
130,7032,68,31103,"I'm trying to make some good-looking numbers in a circle, using the simple command: \textcircled{1} However, the circle is misaligned vertically with the number, and look a bit sloppy: Any suggestions how can I adjust the vertical alignment so that the numbers look more centered w.r.t to the circles? Or, if that's not an option, what other ways to achieve the same results are possible? I will use those only for numbers, and in very few places, so manual adjustment per glyph is an option. I'm using pdfLaTeX with Computer Modern, if that matters.",Good way to make \textcircled numbers?,10,5,8473.0,711.0,2010-12-13 09:25:54,<tikz-pgf><symbols><circles>,,1,755
131,7453,133,5648,I see that the code in many packages and examples contains percent signs % at the end of (many) lines. What are they used for? Do they affect the parsing of those lines?,What is the use of percent signs (%) at the end of lines?,4,1,7459.0,1371.0,2010-12-20 14:30:02,<macros><symbols><sourcecode><syntax><comments>,,1,194
132,7742,72,7739,"To make a professional book layout, many people suggest to use either has_links or has_links . Let me know the strengths and weaknesses of each please.",What are the strengths and weaknesses of KOMA-Script and memoir?,5,6,,2099.0,2010-12-25 19:39:19,<koma-script><memoir>,,1,248
133,7953,51,17748,"I'm compiling one pretty simple LaTeX file with few dozen of pgfplots . Now, I can compile part by part, but am unable to compile it all at once . I really need good precision for all those plots (noise plots) and would like to avoid decimating graphs more. When I run compile, I get this error message: [...] TeX capacity exceeded, sorry [main memory size=3000000]. Is there a way to avoid this message somehow? How am I supposed to use pgfplots if I can't plot couple dozen of figures with it without having TeX overloaded? How to expand TeX memory size, please?","How to expand TeX's ""main memory size""? (pgfplots memory overload)",5,0,7965.0,,2010-12-30 03:58:31,<graphics><tex-core><pgfplots>,,1,705
134,8308,56,77156,"A few years back, I used to use LaTeX for writing reports and such, and I really liked the look of them. However, nowadays I am forced to use MS Word to write my reports, but that does not hinder me from playing around with the document layout. When I see a document typeset using LaTeX, I can often immediately spot it, I'm assuming that is because there is a nice default document template. What types of setting in MS Word 2007/2010 (fonts, margins, letter spacing etc.) would allow my documents to look similar to default LaTeX documents?",Make MS Word document look like it has been typeset in LaTeX,12,9,,2788.0,2011-01-05 09:54:24,<formatting><typography><msword><word-to-latex>,,1,604
135,8351,263,35369,Many TeX “hacks” begin with \makeatletter and end with \makeatother . What do these commands do?,What do \makeatletter and \makeatother do?,1,6,8353.0,83.0,2011-01-05 20:29:53,<macros><catcodes>,,1,133
136,8411,65,10966,"I've been reading about biblatex more and more on here. What is the difference between it and bibtex? Why should I switch to biblatex? Seeing the documentation doesn't seem too mature (or accessible - I couldn't find any introduction without downloading the whole package), I thought I would ask here. I am currently using LaTeX and I compile my documents with pdflatex, if that makes any difference.",What is the difference between bibtex and biblatex?,1,2,8416.0,10.0,2011-01-06 18:54:00,<bibliographies><bibtex><biblatex>,,1,445
137,8413,55,38391,I thought that PSTricks package was not possible to use in pdfLaTeX but has_links . How can I force pdfLaTeX to use PSTricks then?,How to use PSTricks in pdfLaTeX?,3,0,8415.0,749.0,2011-01-06 19:14:28,<pdftex><pstricks>,,1,304
138,8625,118,197690,"I have a problem when a lot of figures are in question. Some figures tend to ""fly around"", that is, be a paragraph below, although I placed them before that paragraph. I use code: \begin{figure}[ht] \begin{center} \advance\leftskip-3cm \advance\rightskip-3cm \includegraphics[keepaspectratio=true,scale=0.6]{slike/visina8} \caption{} \label{visina8} \end{center}\end{figure} to place my figures. How can I tell latex I REALLY want the figure in that specific place, no matter how much whitespace will be left? Also, for the same reason I believe, \newpage doesn't work :( I put it before a \subsection , but it remains on current page...",Force figure placement in text,2,3,8633.0,2755.0,2011-01-10 10:54:41,<floats><positioning><captions>,,1,773
139,8791,75,12015,"Usually I don't mind about LaTeX's compilation speed, because a paper of less than 20 pages is compiled rather fast. However, I am working on a large document - A report with more than 80 pages. Compilation times are starting to slow me down. I saw the couple of answers here on this topic, but most of my graphics are external and I don't use Tikz. In a matter of fact, I'm not sure what's slowing the compilation down, other than the amount of text and required layout. What's your best speeding-tex-up trick, other than externalizing graphics and pre-compiling the preamble? How can I know what's slowing TeX down?",Speeding up LaTeX compilation,11,2,8793.0,1527.0,2011-01-12 10:01:06,<compiling><performance>,,1,683
140,8936,57,106485,I have a long equation but long enough to occupy two lines. I want to break it to improve readability. How can I break it? \begin{equation} F = \{F_{x} \in F_{c} : (|S| > |C|) \cap (minPixels < |S| < maxPixels) \cap (|S_{conected}| > |S| - \epsilon) \} \end{equation} I wan to break it in 3 lines after \cap . But \\ or \n didn't work,How to break a long equation?,4,0,8938.0,2786.0,2011-01-14 11:01:54,<equations><line-breaking>,,1,481
141,9116,75,3652,"I am fed up with the poor quality of the pictures in the papers written by my graduate students and am trying to convince them to use TikZ. I know of three ways to begin learning TikZ: The has_links , but there is no way to convince them to read it — it is just too long. has_links . At 189 pages, it is still above their threshold for manuals, and it is in French, which most of them do not read comfortably. has_links (24 pages, including examples), which I wrote hoping it would be short and direct enough? It is aimed at economists and tries to present the smallest possible number of techniques one would need to be functional. This leads me to three questions: Are there other resources of which I am not aware? Can you see any forgotten indispensable features of TikZ in my document? What are the best ways to make manuals and guides visible to people for whom they would be useful?",What is the minimum one needs to know to use TikZ?,6,7,,1979.0,2011-01-17 06:12:50,<tikz-pgf><documentation><learning>,,1,1284
142,9363,338,411050,"How does one insert a ""\"" (backslash) into the text of a LaTeX document? And how does one insert a ""~"" (tilde)? (If you insert \~ , it will give you a tilde as an accent over the following letter.) I believe \backslash may be used in math formulae, but not into text itself. Lamport's, Kopka's, and Mittelbach's texts have said as much (but no more), and so left me hanging on how to get a backslash into regular text.",How does one insert a backslash or a tilde (~) into LaTeX?,9,1,9365.0,1744.0,2008-11-02 03:06:40,<symbols>,,1,506
143,9386,54,6822,"In the PGF/TikZ manual, sometimes I see the option right of=somenode instead of right=of somenode . They look very similar, but the effects are different. The distance between nodes positioned with the latter option is boundary-to-boundary, as stated in the manual. However, with the first option, it seems that the distance is shorter. I couldn't find any explanation of the first option in the manual. My question is: what is the difference between the two options? Is there any explanation in the manual that I missed?","Difference between ""right of="" and ""right=of"" in PGF/TikZ",1,1,9391.0,3048.0,2011-01-20 23:38:14,<tikz-pgf><nodes><positioning>,,1,575
144,9533,57,12744,"Now that Xe(La)TeX is being increasingly used to deliver nifty documents, I am wondering if any recommendations have been published or discussed about the best combination of font families for mixing Serif, Sans Serif, and Monospace. For example, I know that has_links uses a nice combination of Minion Pro, Myriad Pro, and Pragmata (a LaTeX template is available at has_links ). Likewise, according to the American Association of University Presses, Minion, ITC New Baskerville and FF Scala & 4. FF Scala Sans are the top three best fonts, but see has_links . I have been playing myself with Apple Garamond, Fontin Sans and Menlo (Apple default monospaced font shipped with OS X 10.6), because all are available with any combination of \itshape and \bfseries (as described in has_links ). So my question is just: What would you recommend as pretty looking and freely available fonts for typesetting a TeX or LaTeX document? Ideally, this should allow to use mathematical expressions as well. ( one response per post please )","What best combination of fonts for Serif, Sans, and Mono do you recommend?",9,9,9588.0,2580.0,2011-01-23 10:45:07,<fonts><xetex><typography>,,1,1393
145,9559,195,32633,"Recently I have learned how to draw simple stuff with TikZ. I really like it. Now I wonder if it is possible to draw with TikZ on a image. Instead of pasting a image in Illustrator and adding some vectors to point something in the picture I would like to do it using TikZ. Is it possible? For example, on a picture of a computer (PNG,etc) I would like to draw some arrows and labels saying ""Keyboard"", ""Monitor"", etc.",Drawing on an image with TikZ,4,1,9561.0,2786.0,2011-01-23 17:08:32,<tikz-pgf><graphics><diagrams>,,1,446
